# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_2MASXJ22080447+0108060.fits    0.0855  2MASXJ22080447+0108060e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ22080447+0108060.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_NGC7215.fits   0.0134  NGC7215e    S0  /home/ec2-user/galaxies/POGSSNR_PS1only_NGC7215.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1072442.fits    0.0241  PGC1072442e E?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1072442.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1254476.fits    0.0500  PGC1254476e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1254476.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1094054.fits    0.0532  PGC1094054e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1094054.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1204485.fits    0.0500  PGC1204485e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1204485.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068149.fits 0.0129  PGC068149e  Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068149.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1236665.fits    0.0500  PGC1236665e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1236665.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068167.fits 0.0337  PGC068167e  Sbc /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068167.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1086643.fits    0.0500  PGC1086643e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1086643.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1088268.fits    0.0098  PGC1088268e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1088268.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1083917.fits    0.0554  PGC1083917e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1083917.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1197963.fits    0.0500  PGC1197963e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1197963.fits 0   1
