                  objname |  al2000*15. |     de2000 |     vvir |     6.*10^logd25 |   incl |  type |
  UGC09951                | 234.8334135 |   15.38427 |     2157 | 75.5355288543923 |   53.9 | SABc  |
  ESO329-012              |    234.8763 |  -38.53880 |     4173 | 82.8230531480857 |   26.9 | Sc    |
  ESO329-013              |     234.909 |  -41.17830 |     2264 |  81.311359027368 |   34.2 | Sa    |
  ESO583-001              | 234.9178935 |  -20.60671 |     6732 | 62.3952041951282 |   59.6 | Scd   |
  IC1132                  |   235.02819 |   20.68058 |     4698 | 63.1177059151368 |   22.4 | Sc    |
  ESO583-002              |  235.085364 |  -18.44256 |     7020 | 60.9749172875756 |   44.1 | SABb  |
  PGC2793208              |  235.096917 |  -63.32678 |     4443 | 76.0591198013849 |   48.3 | S0    |
  PGC055764               | 235.1193195 |   53.51189 |    12595 |  64.886042919733 |   45.0 | S?    |
  PGC055787               |  235.222524 |    9.75003 |    10690 | 74.4991353472612 |   54.8 | S0    |
  PGC055788               |  235.232925 |   32.78281 |    16263 | 61.9656926460431 |   57.6 | SBb   |
  UGC09968                |  235.291089 |   -1.70618 |     9969 | 61.1154855647233 |   40.0 | SABb  |
  IC4572                  |  235.475628 |   28.13403 |    10123 | 69.3667287432316 |   51.2 | SBa   |
  PGC055863               |  235.794048 |  -12.57407 |     7290 | 69.2072012442476 |   59.6 | SABa  |
  UGC10018                |  235.914708 |   67.76081 |     9042 | 64.5879047335007 |   29.0 | SBbc  |
  PGC096572               |  235.931709 |  -66.47403 |     4143 | 71.1461250462605 |   40.9 | Sc    |
  NGC5988                 | 236.1411075 |   10.29306 |    10704 | 67.3210998665425 |   47.5 | SABc  |
  PGC055934               |  236.209395 |   22.85607 |    10940 | 62.8277101237661 |   58.0 | E?    |
  NGC5991                 | 236.3199495 |   24.63043 |     6987 | 60.2769438428993 |   59.5 | E     |
  PGC086661               |  236.433129 |   17.31267 |     3422 | 88.5423980239359 |   46.1 | Sc    |
  UGC10014                |  236.433333 |   12.51056 |     1262 | 62.9725497293302 |   22.8 | IAB   |
  UGC10020                |  236.435415 |   20.56047 |     2265 | 72.1358732052396 |   21.6 | Scd   |
  UGC10031                |    236.4399 |   61.55580 |     1176 | 84.1688135868167 |   54.2 | Sm    |
  NGC5990                 |  236.568192 |    2.41566 |     3919 | 95.5325284480431 |   57.8 | SABa  |
  ESO450-013              |  236.678934 |  -28.73228 |     2139 | 82.8230531480857 |   40.7 | Scd   |
  UGC10034                |  236.688375 |   31.01122 |     9538 | 78.3702634414875 |   44.3 | SABb  |
  NGC5967A                | 236.7445335 |  -75.78749 |     2588 | 90.1885274716306 |   41.4 | Sc    |
  NGC6001                 | 236.9415645 |   28.64172 |    10181 | 63.5552200215887 |   26.9 | Sc    |
  UGC10037                | 237.0527565 |   11.27942 |    10398 | 61.1154855647233 |   20.8 | SBb   |
  IC1146                  | 237.0919995 |   69.38547 |     8199 | 77.2949756475874 |   51.2 | S0    |
  NGC5995                 | 237.1038615 |  -13.75760 |     7614 | 61.1154855647233 |   42.4 | SABa  |
  PGC200325               |   237.36675 |    0.23330 |     9942 | 101.894623622746 |   56.2 |       |
  UGC10072                |  237.379416 |   71.24614 |     7954 | 91.4431586013871 |   51.5 | SABb  |
  NGC6000                 | 237.4561095 |  -29.38662 |     2125 |  114.85534112514 |   30.7 | SBbc  |
  NGC6004                 |  237.594648 |   18.93922 |     3990 | 113.540604153763 |   38.9 | Sc    |
  IC1142                  |  237.607884 |   18.13952 |    14136 | 61.6809728760769 |   42.6 | Sc    |
  PGC056180               |  237.682395 |   -7.56032 |     7786 |   76.58631911076 |   44.7 | E-SO  |
  ESO042-012              | 237.8007585 |  -74.70255 |     4329 | 70.3317228595433 |   53.3 | S0-a  |
  UGC10061                | 237.8125005 |   16.32917 |     2250 | 111.725223292987 |   25.8 | I     |
  UGC10068                | 238.0153005 |   12.89859 |    10398 | 63.4090576541091 |   46.5 | S0    |
  NGC6008                 |  238.233483 |   21.10046 |     5039 | 69.3667287432316 |   41.5 | Sb    |
  NGC6007                 | 238.3466115 |   11.95914 |    10671 | 92.7152686118494 |   40.5 | SABc  |
  UGC10087                |  238.518927 |   41.61797 |     7289 | 61.2563610861437 |   57.8 | Sc    |
  ESO330-004              | 238.5536295 |  -38.84532 |     4282 | 69.2072012442476 |   38.6 | S0    |
  NGC6012                 |  238.557723 |   14.60098 |     2005 | 105.962264122116 |   46.9 | SBab  |
  ESO389-002              |   238.69335 |  -37.60460 |     5793 | 80.7516116678723 |   47.6 | S0-a  |
  PGC3077497              |  238.713987 |  -56.86862 |       -  |  66.397431558559 |   36.0 | I     |
  PGC056373               | 238.7580165 |   41.57837 |    10337 | 83.3971591547334 |   55.7 | E?    |
  SDSSJ155520.30+091146.4 | 238.8345255 |    9.19639 |     5381 | 63.9957668522274 |   59.8 |       |
  NGC6068                 |  238.858083 |   78.99681 |     4266 | 77.1171938389581 |   53.8 | SBbc  |
  UGC10097                |  238.930416 |   47.86733 |     6232 |  84.947631274334 |   47.9 | S0    |
  ESO068-013              |   238.95081 |  -68.86888 |     3076 | 89.9810899325515 |   52.7 | IB    |
  UGC10093                | 238.9807305 |   17.16374 |     5118 | 80.1957396218394 |   40.0 | Sc    |
  NGC6014                 |  238.989084 |    5.93183 |     2598 | 105.232819942877 |   41.4 | S0    |
  PGC056437               | 239.0981415 |   16.52339 |     4872 | 62.8277101237661 |   53.3 | S0-a  |
  PGC056443               | 239.1401415 |   20.05249 |     9814 | 63.9957668522274 |   36.4 | S0-a  |
  PGC056441               | 239.1404805 |   21.28916 |     4577 | 72.4688329708456 |   57.0 | S0-a  |
  IC1152                  | 239.1805275 |   48.09500 |     6166 | 69.0480216688057 |   37.2 | E     |
  IC1153                  | 239.2625205 |   48.16840 |     6183 | 72.1358732052396 |   39.3 | S0    |
  SDSSJ155722.48+470943.9 |  239.343678 |   47.16226 |     5946 | 63.7017367891317 |   44.3 |       |
  UGC10104                | 239.3662935 |   30.05990 |    10043 | 98.2089882664465 |   36.3 | Sc    |
  ESO451-001              | 239.4513765 |  -28.37926 |     4612 | 74.4991353472612 |   40.6 | Sc    |
  UGC10110                | 239.4849165 |   28.79565 |    23382 | 67.3210998665425 |   55.3 | S0-a  |
  IC1149                  | 239.5330755 |   12.07015 |     4821 | 63.9957668522274 |   38.4 | Sbc   |
  ESO136-010              |   239.62284 |  -60.29552 |     4822 | 74.1568473094084 |   53.1 | Sc    |
  NGC6027A                |  239.796549 |   20.75462 |     4345 | 107.436356432385 |   16.8 | S0-a  |
  PGC166018               |  239.883678 |  -66.13191 |     6225 |   60.41590304981 |   26.8 | Sab   |
  UGC10121                | 239.9407455 |   18.80110 |     9051 |  61.823168855599 |   54.0 | Sbc   |
  IC4584                  |  240.051084 |  -66.38328 |     3442 | 117.530695379437 |   33.5 | Sc    |
  UGC10127                |  240.100047 |   20.84929 |     5000 | 100.034833412068 |   57.8 | Sb    |
  IC1156                  |  240.155727 |   19.72319 |     9521 |  65.788685989933 |   31.9 | E     |
  PGC056661               |  240.205875 |   18.92778 |     9607 | 62.8277101237661 |   47.1 | Sa    |
  PGC056685               |  240.279441 |   19.44861 |     4482 | 61.9656926460431 |   41.3 | E-SO  |
  ESO451-005              | 240.3392895 |  -31.57407 |     4562 | 79.6436721858368 |   49.1 | Sb    |
  NGC6028                 | 240.3706695 |   19.35988 |     4630 | 78.7319994735961 |   28.7 | S0-a  |
  UGC10137                | 240.4571415 |    8.14814 |     5374 | 60.5551659840007 |   53.5 | Sc    |
  NGC6030                 |  240.464253 |   17.95747 |     4569 | 77.6517484407983 |   51.4 | S0    |
  PGC2790838              | 240.5532435 |   15.90753 |    10888 | 70.4938618102952 |    0.0 | E-SO  |
  PGC056803               |  240.626976 |   21.12069 |     4686 |  71.474516400889 |   39.2 | E     |
  NGC6038                 | 240.6688905 |   37.35948 |     9626 | 72.4688329708456 |   29.8 | Sc    |
  SDSSJ160253.50+033535.6 | 240.7227825 |    3.59340 |      286 |  66.397431558559 |   56.9 |       |
  UGC10168                |  240.881718 |   49.33810 |     6317 | 88.3387466542422 |   40.3 | S0-a  |
  NGC6034                 | 240.8837325 |   17.19867 |    10381 | 68.7307789015647 |   59.8 | E     |
  PGC056872               | 240.8871765 |   16.32303 |    11593 | 65.0356098428257 |   54.9 | S0    |
  UGC10158                | 240.9805005 |   11.72858 |    14455 | 62.9725497293302 |   58.8 | S0    |
  IC1169                  | 241.0560315 |   13.74403 |     3523 | 63.7017367891317 |   54.2 | S0-a  |
  NGC6033                 | 241.1165655 |   -2.12082 |     9332 | 60.1383207555508 |   26.3 | Sbc   |
  UGC10164                | 241.1174925 |   14.78242 |     4797 | 62.9725497293302 |   57.5 | E-SO  |
  PGC056939               |  241.147191 |   33.32634 |    18461 | 62.1085279549837 |    0.0 | S?    |
  PGC056962               |   241.14906 |   17.72149 |    10685 | 89.3616601493482 |   47.1 | E-SO  |
  PGC056998               |  241.207392 |    8.48098 |     5236 | 60.5551659840007 |   57.6 | E?    |
  PGC057046               |  241.349442 |   14.64777 |    12380 | 77.2949756475874 |   30.7 | E     |
  IC1174                  |   241.36179 |   15.02531 |     4848 |  61.823168855599 |   47.4 | S0-a  |
  IC1181                  | 241.3910835 |   17.59363 |    10353 | 60.6947665891908 |   48.0 | S0-a  |
  PGC3097722              | 241.4199705 |   -4.57206 |     1673 | 78.0101680011491 |   41.4 | I     |
  NGC6060                 | 241.4665905 |   21.48494 |     4581 | 113.540604153763 |   59.5 | SABc  |
  NGC6061                 |   241.56684 |   18.24991 |    11225 | 67.7877507123935 |   39.9 | E-SO  |
  NGC6062                 | 241.5952875 |   19.77790 |    11892 |  71.474516400889 |   50.3 | SBbc  |
  PGC057147               | 241.6060605 |   15.68589 |    12211 | 62.8277101237661 |   51.0 | E     |
  PGC2793254              |  241.626291 |  -61.42111 |     3121 |  63.263214061317 |   48.8 | S0-a  |
  NGC6094                 |  241.641333 |   72.49439 |     7906 | 110.956106905371 |   48.8 | S0    |
  UGC10205                |   241.66749 |   30.09899 |     6776 |   86.72637957922 |   59.0 | Sa    |
  UGC10204                |   241.67544 |   16.31964 |    11174 | 68.7307789015647 |   53.1 | S0-a  |
  PGC2793259              | 241.9205415 |  -60.67036 |     4367 | 62.1085279549837 |   57.2 | S0-a  |
  NGC6069                 | 241.9235775 |   38.93084 |    11781 | 65.4864183174904 |   24.1 | E-SO  |
  PGC1738318              | 242.0261475 |   25.48585 |       -  | 68.8892082133164 |   55.0 |       |
  SDSSJ160901.30+172001.8 | 242.2554495 |   17.33396 |      175 | 104.508425943509 |   53.7 |       |
  ESO136-020              | 242.4858645 |  -60.32306 |     3044 | 63.7017367891317 |   32.9 | Sc    |
  PGC057355               | 242.5609575 |    1.05567 |     8448 |  62.251709596865 |   54.7 | SABd  |
  PGC057395               | 242.7338415 |   13.75181 |     9475 | 68.1006407154566 |   54.6 | S0    |
  PGC2801853              |  242.791215 |  -34.75020 |       -  | 66.2447145757031 |    0.0 | S?    |
  NGC6077                 | 242.8087455 |   26.92347 |     9868 | 69.8475593105592 |   27.6 | E     |
  NGC6075                 |  242.843982 |   23.96502 |     9810 | 61.9656926460431 |   46.4 | S0    |
  ESO136-024              |     243.048 |  -60.78336 |     4304 | 93.1432173249296 |   28.4 | E?    |
  PGC057473               |  243.085998 |    4.60073 |    10962 | 67.3210998665425 |    0.0 | S?    |
  NGC6085                 | 243.1467165 |   29.36514 |    10435 | 78.3702634414875 |   35.7 | Sa    |
  ESO584-007              |  243.222396 |  -21.62341 |     9477 | 67.9440249273205 |   44.5 | SABc  |
  NGC6080                 | 243.2435985 |    2.17698 |     7522 | 73.4769819595588 |   17.7 | Sab   |
  UGC10294                |   243.34185 |   65.41830 |     3802 | 99.8047489407176 |   59.4 | Sm    |
  UGC10287                | 243.5136525 |   14.28206 |     9236 | 74.1568473094084 |   41.1 | Sb    |
  NGC6084                 |  243.569691 |   17.75732 |     9232 |  74.670881625413 |   54.3 | Sa    |
  IC1206                  |  243.804507 |   11.29737 |    10259 | 67.0117914823311 |   58.7 | Sab   |
  ESO137-007              | 243.8869995 |  -60.66533 |     4758 | 62.3952041951282 |   51.8 | E     |
  SDSSJ161624.75+080306.3 |  244.103091 |    8.05185 |       75 | 60.2769438428993 |   47.7 |       |
  IC1211                  | 244.2162915 |   53.00592 |     5901 | 80.3805964798114 |   30.0 | E     |
  NGC6100                 |  244.218315 |    0.84133 |     4941 |  84.947631274334 |   50.3 | S0-a  |
  PGC057723               | 244.3156995 |  -11.73168 |     1002 | 109.182049119053 |   45.3 | SABb  |
  IC4597                  | 244.4154975 |  -34.36589 |     4260 | 76.2344414577833 |   37.3 | Sc    |
  NGC6109                 |  244.418886 |   35.00413 |     9170 | 61.3975781886058 |   21.6 | E-SO  |
  ESO100-018              |  244.756434 |  -63.05212 |     3047 | 72.1358732052396 |   33.0 | SBcd  |
  NGC6127                 |  244.798125 |   57.98411 |     5095 | 82.6325792023437 |    0.0 | E     |
  NGC6117                 |  244.825695 |   37.09524 |     8806 | 62.8277101237661 |   34.3 | Sc    |
  NGC6130                 | 244.8892875 |   57.61499 |     5270 | 73.3079817026087 |   52.1 | Sbc   |
  ESO137-017              | 244.8957495 |  -59.20256 |     9235 | 62.8277101237661 |   52.2 | Sc    |
  PGC057881               | 245.2175415 |   62.43387 |       -  | 68.1006407154566 |   53.9 |       |
  PGC057899               | 245.2901295 |   34.75895 |    10182 |   60.41590304981 |   32.5 | E-SO  |
  PGC2793346              |  245.332917 |  -60.78292 |     4976 | 104.990808695112 |   54.4 | S0-a  |
  NGC6143                 |  245.426205 |   55.08580 |     1874 |  66.092366990216 |   27.0 | SABb  |
  NGC6131                 |  245.467632 |   38.93246 |     5322 | 64.7368021965369 |   15.1 | SABc  |
  UGC10357                |  245.500839 |   40.44785 |     9528 | 62.8277101237661 |   25.5 | Sb    |
  UGC10361                |  245.540277 |   57.27091 |     9472 | 60.8346890220673 |   57.9 | S0    |
  PGC057948               | 245.6620005 |   43.46463 |     9857 | 67.7877507123935 |   50.2 | E     |
  ESO137-020              |   245.69868 |  -60.31541 |     3035 | 68.4149937137145 |   39.0 | SABc  |
  UGC10376                |  245.711685 |   65.43770 |     3539 | 70.9824858616729 |   28.6 | Sm    |
  UGC10360                | 245.7972495 |   16.93258 |    10485 |  65.788685989933 |   14.3 | S0    |
  UGC10367                |  245.818989 |   39.91977 |     9928 | 85.7336318627497 |   37.4 | Sb    |
  PGC057985               | 245.8251225 |   55.75678 |       -  | 66.5504823394758 |   25.9 | SABb  |
  PGC057994               |  245.886534 |   39.12104 |    10791 | 63.9957668522274 |   18.7 | Sb    |
  UGC10374                |  245.913396 |   50.96940 |     6238 | 67.6318544991969 |   43.5 | SBa   |
  PGC058030               | 246.0735315 |   39.21105 |     9259 | 66.7039042228002 |   43.4 | E     |
  PGC058053               |  246.198789 |   58.09251 |     9288 | 60.5551659840007 |   50.6 | S?    |
  SDSSJ162500.99+240140.5 | 246.2542155 |   24.02789 |      200 | 102.364941766694 |   42.8 |       |
  NGC6154                 |  246.377079 |   49.84024 |     6237 | 84.1688135868167 |   48.0 | Sa    |
  ESO137-024              |  246.459333 |  -60.75256 |     5025 | 69.5266430487291 |   29.3 | S0    |
  NGC6155                 |  246.534669 |   48.36678 |     2682 | 79.6436721858368 |   51.5 | Sc    |
  ESO100-023              | 246.6486645 |  -63.19597 |     3624 | 103.312100660411 |   53.8 | Sc    |
  PGC058135               |   246.66594 |   40.47815 |    10318 | 60.1383207555508 |   21.4 | SBbc  |
  PGC237366               | 246.7137105 |  -77.15894 |       -  | 61.3975781886058 |   59.0 |       |
  PGC058159               | 246.7599525 |    7.56169 |     7757 | 64.7368021965369 |   55.0 | S0    |
  PGC058163               |  246.765099 |   39.52733 |    10363 |  63.263214061317 |   53.6 | E     |
  UGC10399                | 246.8209575 |   48.13414 |       -  | 68.1006407154566 |   27.2 |       |
  NGC6159                 |  246.855123 |   42.67974 |     9663 | 89.9810899325515 |   59.9 | E-SO  |
  NGC6158                 | 246.9204825 |   39.38302 |     9096 | 73.4769819595588 |   49.5 | E     |
  PGC058218               | 246.9655965 |  -66.78684 |     6244 | 111.211899114373 |   48.6 | Sbc   |
  UGC10404                | 247.0481235 |   39.82184 |     8325 | 79.0954051818188 |   46.9 | Sb    |
  NGC6166B                | 247.1630475 |   39.55274 |     8259 | 93.3579446615098 |   48.2 |       |
  PGC058266               | 247.1648025 |   41.11100 |    10226 | 63.7017367891317 |    0.0 | S?    |
  UGC10405                | 247.2254265 |   17.89092 |    11087 | 66.8576797966383 |   38.5 | Sc    |
  PGC058324               | 247.3332855 |   39.42892 |     8578 |  66.092366990216 |   49.5 | E?    |
  PGC058340               |   247.40952 |    8.45063 |    10087 | 74.3278044952267 |   27.0 | E     |
  UGC10420                | 247.4626305 |   39.76651 |     9776 | 73.4769819595588 |   43.1 | SBb   |
  NGC6175                 |   247.48998 |   40.63034 |     9238 | 87.1266851932436 |   55.3 |       |
  PGC200339               | 247.4919735 |   40.62863 |     8893 | 79.0954051818188 |   42.2 | I     |
  UGC10419                | 247.5250815 |   27.69959 |     2806 |  64.886042919733 |   27.9 | I     |
  UGC10427                |  247.579395 |   41.10208 |     9102 | 68.2576362500775 |   25.6 | SBc   |
  PGC090243               |  247.591977 |  -61.54048 |     3114 | 73.8161319220342 |   46.0 | Sc    |
  NGC6180                 |  247.641264 |   40.53935 |     9361 | 65.4864183174904 |   52.1 | E     |
  NGC6177                 | 247.6621035 |   35.05650 |     9520 | 97.0848003398731 |   50.1 | SBb   |
  PGC3078432              | 247.7522505 |  -56.75964 |     4933 | 72.9711664483247 |   59.3 | Sc    |
  PGC058414               | 247.7612655 |   39.79253 |     8906 | 61.5391208453397 |   30.3 | E-SO  |
  PGC058413               |  247.764105 |   39.83847 |     9393 | 63.7017367891317 |   53.4 | E?    |
  UGC10437                | 247.7815125 |   43.34850 |     2853 | 113.279486915832 |   32.2 | Sc    |
  SDSSJ163127.93+162655.3 | 247.8666375 |   16.44888 |      164 | 101.193181078901 |   30.6 |       |
  PGC2793386              |  247.876875 |  -58.09989 |     5057 | 75.0155423072468 |   44.3 | S0    |
  PGC058431               |  247.908591 |   20.79340 |    11318 | 64.2911540789165 |    0.0 | E     |
  ESO452-005              | 247.9174245 |  -28.10174 |     4118 | 74.8430032945237 |   24.3 | Sc    |
  NGC6190                 | 248.0278755 |   58.43894 |     3640 |  84.947631274334 |   43.5 | Sc    |
  UGC10466                | 248.1040005 |   76.73956 |     8257 | 63.9957668522274 |   55.9 | SABb  |
  NGC6251                 |  248.132292 |   82.53792 |     7700 | 100.265448307717 |   44.0 | E     |
  PGC058484               |  248.238333 |   50.40142 |    14643 | 68.5726951182495 |   32.8 | E     |
  PGC1227970              |    248.3139 |    2.46960 |       -  |  65.788685989933 |   43.0 |       |
  UGC10445                |  248.447553 |   28.98434 |     1173 | 114.591200294995 |   45.8 | Sc    |
  IC4610                  |  248.456913 |   39.26318 |     9769 | 60.1383207555508 |   10.1 | E     |
  UGC10456                |  248.562045 |   52.94097 |     9050 |  62.251709596865 |   59.0 | Sb    |
  NGC6156                 | 248.7189585 |  -60.61875 |     3057 |  112.24091683778 |   32.0 | Sc    |
  IC1222                  |  248.789115 |   46.21440 |     9474 | 90.8136639381157 |   43.5 | Sbc   |
  PGC058549               | 248.8298745 |  -58.21881 |     1361 | 117.260369663969 |   47.5 | S0    |
  PGC058564               |  248.920005 |    0.33152 |     7493 | 64.2911540789165 |   32.9 | E-SO  |
  PGC058588               | 249.0744765 |   44.13575 |     9674 | 67.3210998665425 |   30.8 | S0    |
  NGC6195                 |  249.135735 |   39.02798 |     9263 | 86.5269288817333 |   50.2 | Sb    |
  UGC10465                | 249.1876665 |    1.67992 |     7450 | 63.1177059151368 |   28.3 | SBbc  |
  UGC10486                | 249.3929865 |   50.34538 |     6394 | 75.8841805149985 |   44.4 | E-SO  |
  PGC1161620              | 249.4668165 |    0.27343 |     7477 | 66.7039042228002 |   54.1 | E?    |
  NGC6196                 | 249.4745895 |   36.07308 |     9652 | 68.5726951182495 |   54.6 | E-SO  |
  ESO101-004              | 249.5755125 |  -64.36017 |    14602 | 73.4769819595588 |   38.4 | Sbc   |
  SDSSJ163858.29+244001.6 | 249.7428825 |   24.66719 |      184 |  112.24091683778 |   53.6 |       |
  UGC10500                | 249.7476975 |   57.72413 |     5498 | 97.3086143887982 |   14.8 | S0-a  |
  UGC10492                | 249.8477685 |   -2.40626 |     7102 | 63.1177059151368 |   45.3 | Sa    |
  NGC6203                 |  250.114083 |   23.77475 |    11079 | 64.2911540789165 |    0.0 | E     |
  PGC058747               | 250.2458745 |   50.51042 |     9430 | 64.2911540789165 |   49.8 | E     |
  UGC10518                | 250.2784995 |   62.39992 |     5950 | 60.8346890220673 |   47.9 | Sbc   |
  NGC6211                 |     250.365 |   57.78364 |     5556 | 78.0101680011491 |   50.4 | S0    |
  UGC10512                | 250.4461755 |   39.98440 |     9867 | 71.3101414757757 |   18.3 | E     |
  PGC058814               |  250.594209 |  -55.93356 |     4880 | 99.5752210060189 |   43.7 | E-SO  |
  NGC6232                 | 250.8342915 |   70.63253 |     4736 | 87.9328721951937 |   40.4 | Sa    |
  PGC058843               |  250.887531 |  -68.97865 |     4426 | 73.6463516054073 |   52.6 | E-SO  |
  NGC6236                 | 251.1448695 |   70.78036 |     1576 | 109.182049119053 |   55.2 | SABc  |
  ESO101-013              |  251.381892 |  -66.56709 |     4523 | 70.8192424934712 |   38.4 | SABc  |
  NGC6237                 |   251.59164 |   70.35877 |     1428 | 73.8161319220342 |   52.7 | SBc   |
  UGC10605                |    251.7528 |   83.30580 |       -  | 64.2911540789165 |   32.8 | I     |
  NGC6220                 | 251.8055895 |   -0.27531 |     7047 | 91.8652355972191 |   53.7 | Sab   |
  PGC3080069              |  251.863455 |  -57.42698 |       -  | 76.7628770694975 |   36.1 | Sc    |
  NGC6224                 |  252.077292 |    6.31219 |     9178 |  66.092366990216 |   27.9 | E-SO  |
  SDSSJ164856.72+355729.8 | 252.2363505 |   35.95826 |    58210 | 81.8749863974293 |   55.9 |       |
  ESO518-005              | 252.2366235 |  -26.14394 |     8223 | 69.6869260120192 |   57.5 | Sb    |
  UGC10586                | 252.7022175 |   45.40169 |     9652 | 62.6832208614854 |   25.2 | Sb    |
  PGC059108               |  252.727524 |  -61.81263 |     4510 | 102.600928368145 |   47.2 | S0    |
  PGC059133               |  252.884616 |   -3.09658 |     7244 |   107.1892481359 |   41.9 | Sbc   |
  PGC3078886              |  253.059915 |  -55.27730 |       -  | 72.9711664483247 |   52.5 | I     |
  ESO069-014              | 253.0761405 |  -69.12507 |     4513 | 99.3461936632091 |   46.3 | E-SO  |
  SDSSJ165222.05+304240.9 |  253.091715 |   30.71129 |       -  | 62.5390467249118 |   57.6 |       |
  UGC10740                |  253.363833 |   86.59133 |     6038 | 62.9725497293302 |   50.6 | S0    |
  UGC10599                |  253.467651 |   39.76010 |    10339 | 76.0591198013849 |   58.7 | E     |
  UGC10608                |  253.590288 |   53.11214 |     1367 | 67.3210998665425 |   45.9 | SBd   |
  PGC3078935              |   253.71045 |  -55.28400 |       -  | 98.2089882664465 |   46.4 | Sc    |
  PGC160996               |    253.7235 |  -16.95200 |     8372 | 62.8277101237661 |   57.6 | Sc    |
  ESO101-018              | 254.2487295 |  -65.95298 |     4657 | 82.8230531480857 |   43.2 | SBab  |
  ESO138-008              |  254.342034 |  -59.87551 |     3007 | 95.7527376901586 |    0.0 | SABm  |
  PGC059314               | 254.3747085 |  -58.57381 |     2593 | 80.7516116678723 |   35.0 | SABc  |
  ESO586-006              |  254.526015 |  -21.27454 |     5977 | 87.7306227614387 |   58.8 | Sb    |
  NGC6267                 |  254.536131 |   22.98502 |     3170 | 77.8307625827011 |   41.5 | Sc    |
  IC1236                  |  254.623305 |   20.04153 |     6210 | 70.3317228595433 |   25.0 | Sc    |
  ESO453-013              |  254.626344 |  -28.48592 |     6193 | 80.9377720668364 |   46.1 | Sbc   |
  NGC6286                 |  254.630907 |   58.93623 |     5826 | 73.1393701536062 |   23.7 | Sb    |
  PGC059366               |  254.711166 |   40.12119 |     8928 | 67.6318544991969 |   15.9 | E     |
  NGC6279                 |  254.756112 |   47.23715 |     7518 | 62.3952041951282 |   38.8 | S0    |
  NGC6283                 | 254.8606245 |   49.92197 |     1365 |  66.397431558559 |   29.0 | Sc    |
  UGC10640                | 254.9424675 |    2.50969 |     9405 | 66.7039042228002 |   54.4 | SBb   |
  ESO043-011              |   254.94729 |  -73.05766 |     4833 | 64.4393674290403 |   43.0 | Sbc   |
  ESO138-012              |  254.960967 |  -58.68965 |     4579 | 100.034833412068 |   56.3 | SBm   |
  UGC10669                |   255.10935 |   70.29090 |      737 | 72.8033295890685 |    0.0 | I     |
  IC1241                  | 255.3675195 |   63.69111 |     5150 | 69.8475593105592 |   38.5 | Sbc   |
  PGC3079043              |    255.6318 |  -52.83990 |       -  | 69.2072012442476 |   44.3 | Sc    |
  ESO138-013              | 255.7652715 |  -61.76811 |     2516 | 87.1266851932436 |   37.8 | Sc    |
  UGC10678                |  255.993684 |   24.17752 |     9503 | 65.4864183174904 |    0.0 | S0    |
  PGC059639               |  256.777101 |   34.23473 |     9627 | 70.1699568354359 |   55.4 | S?    |
  NGC6307                 | 256.9186305 |   60.75086 |     3345 | 81.4988098376268 |   44.6 | S0-a  |
  UGC10721                | 257.1065685 |   25.51729 |     3119 | 75.7096435965858 |   55.9 | Sc    |
  NGC6301                 | 257.1366315 |   42.33902 |     8599 | 106.206543796003 |   57.1 | Sc    |
  NGC6319                 | 257.4335475 |   62.97308 |     8505 |  70.008582096846 |   15.8 | E-SO  |
  IC1251                  |  257.555052 |   72.41065 |     1465 | 72.4688329708456 |   59.3 | Sc    |
  IC1244                  | 257.6401665 |   36.30353 |     8418 | 67.6318544991969 |    0.0 | E     |
  NGC6311                 | 257.6814585 |   41.65106 |    10970 | 73.9862833325593 |   25.9 | E     |
  PGC059795               | 257.9576055 |   57.58952 |     9283 | 67.9440249273205 |   51.8 | E     |
  NGC6308                 | 257.9988735 |   23.38007 |     9013 | 71.3101414757757 |   37.5 | SABc  |
  PGC059812               |  258.005334 |   72.64761 |       -  | 99.5752210060189 |   48.8 | E?    |
  UGC10759                |  258.202008 |   42.81492 |     8394 | 68.7307789015647 |   33.3 | E     |
  UGC10760                | 258.2020545 |   44.15981 |     8395 | 68.8892082133164 |   38.7 | Sb    |
  NGC6320                 | 258.2322915 |   40.26653 |     8531 | 75.8841805149985 |   51.6 | Sbc   |
  UGC10765                | 258.3530685 |   42.89874 |     7670 | 60.9749172875756 |   39.1 | Sc    |
  ESO138-017              |  258.413559 |  -59.10689 |     3321 | 114.064708317319 |   34.1 | SABc  |
  NGC6329                 | 258.5625855 |   43.68474 |     8540 | 70.8192424934712 |   17.8 | E     |
  UGC10791                |   258.66105 |   72.39889 |     1624 | 111.725223292987 |    0.0 | SABm  |
  UGC10772                |  258.743535 |   29.16032 |    13755 | 69.6869260120192 |   59.5 | Sb    |
  PGC059948               | 258.8671665 |   42.06890 |     8612 | 62.6832208614854 |   40.8 | E     |
  PGC059966               | 258.9385455 |   52.84291 |     9653 | 81.6866703647081 |   58.2 | S0-a  |
  UGC10775                |  259.021209 |    6.84050 |     6865 | 71.6392898860756 |   42.4 | SBa   |
  UGC10803                | 259.0219995 |   73.43581 |     1549 | 78.1900084241251 |   52.3 | S0-a  |
  NGC6336                 |  259.069041 |   43.82042 |     8386 | 62.8277101237661 |   49.5 | Sa    |
  NGC6339                 |  259.276815 |   40.84505 |     2359 | 111.725223292987 |   52.0 | Sc    |
  NGC6359                 | 259.4709105 |   61.78075 |     3335 | 63.8485738027402 |   56.6 | E-SO  |
